Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg
26.0,83.7,160.0,70.0,185.0,415.0
22.0,93.4,220.0,172.5,240.0,632.5
21.0,76.7,205.0,135.0,240.0,580.0
20.0,79.6,182.5,127.5,200.0,510.0
20.0,91.3,215.0,157.5,265.0,637.5
20.0,97.7,150.0,102.5,202.5,455.0
26.0,72.9,215.0,145.0,305.0,665.0
39.0,73.4,185.0,130.0,202.5,517.5
24.0,71.9,170.0,125.0,217.5,512.5
21.0,76.7,205.0,135.0,240.0,580.0
29.0,87.6,235.0,130.0,245.0,610.0
24.0,91.6,235.0,175.0,290.0,700.0
18.0,74.4,182.5,112.5,215.0,510.0
23.0,78.05,160.0,82.5,172.5,415.0
48.0,60.2,145.0,70.0,152.5,367.5
54.0,70.5,80.0,50.0,115.0,245.0
50.0,81.5,115.0,65.0,142.5,322.5
49.0,75.6,87.5,42.5,115.0,245.0
78.0,81.5,80.0,55.0,107.5,242.5
48.0,60.2,145.0,70.0,152.5,367.5
38.0,62.4,112.5,65.0,127.5,305.0
29.0,62.35,100.0,47.5,95.0,242.5
26.0,70.85,172.5,77.5,200.0,450.0
33.0,70.45,155.0,85.0,172.5,412.5
34.0,70.85,127.5,67.5,162.5,357.5
23.0,78.05,160.0,82.5,172.5,415.0
50.0,81.5,115.0,65.0,142.5,322.5
78.0,81.5,80.0,55.0,107.5,242.5
60.0,75.45,72.5,40.0,100.0,212.5
21.0,86.9,267.5,177.5,302.5,747.5
45.0,104.85,170.0,117.5,215.0,502.5
42.0,118.75,175.0,107.5,235.0,517.5
21.0,86.9,267.5,177.5,302.5,747.5
34.0,104.2,175.0,142.5,245.0,562.5
16.0,84.0,140.0,105.0,170.0,415.0
26.0,62.4,115.0,77.5,160.0,352.5
58.0,117.1,205.0,167.5,250.0,622.5
58.0,117.1,205.0,167.5,250.0,622.5
18.0,80.9,192.5,122.5,257.5,572.5
18.0,80.9,192.5,122.5,257.5,572.5
51.0,98.2,120.0,65.0,125.0,310.0
21.0,71.8,212.5,125.0,257.5,595.0
22.0,115.1,182.5,145.0,195.0,522.5
21.0,71.8,212.5,125.0,257.5,595.0
31.0,89.1,220.0,137.5,225.0,582.5
28.0,102.2,232.5,137.5,227.5,597.5
47.0,92.15,212.5,142.5,242.5,597.5
27.0,60.8,97.5,57.5,137.5,292.5
14.0,101.4,130.0,70.0,152.5,352.5
46.0,59.3,137.5,75.0,152.2,364.7
76.0,88.8,87.5,55.0,110.0,252.5
46.0,59.3,137.5,75.0,152.2,364.7
32.0,62.5,102.5,55.0,117.5,275.0
31.0,68.9,135.0,75.0,167.5,377.5
26.0,72.2,155.0,87.5,197.5,440.0
29.0,93.7,130.0,77.5,175.0,382.5
20.0,72.8,190.0,115.0,237.5,542.5
22.0,74.6,150.0,92.5,185.0,427.5
21.0,141.6,260.0,157.5,277.5,695.0
48.0,82.4,205.0,142.5,230.0,577.5
47.0,117.5,172.5,142.5,180.0,495.0
20.0,72.8,190.0,115.0,237.5,542.5
33.0,82.4,215.0,135.0,237.5,587.5
31.0,89.2,190.0,132.5,220.0,542.5
36.0,90.5,187.5,137.5,200.0,525.0
17.0,82.0,215.0,137.5,250.0,602.5
17.0,104.0,197.5,130.0,250.0,577.5
17.0,82.0,215.0,137.5,250.0,602.5
17.0,104.0,197.5,130.0,250.0,577.5
9.0,35.0,25.0,16.5,55.0,96.5
14.0,62.4,115.0,72.5,160.0,347.5
20.0,64.3,124.7,77.1,172.4,374.2
33.0,82.1,181.4,156.5,242.7,580.6
28.0,80.8,149.7,102.1,201.9,453.7
32.0,119.4,238.1,124.7,229.1,591.9
26.0,158.8,215.5,176.9,294.8,687.2
22.0,70.4,124.7,68.0,120.2,312.9
35.0,79.9,95.3,61.2,111.1,267.6
45.0,78.3,81.6,70.3,131.5,283.4
55.0,74.6,70.3,45.4,102.1,217.8
48.0,67.1,110.0,62.5,117.5,290.0
24.0,57.0,110.0,60.0,127.5,297.5
20.0,82.9,232.5,147.5,275.0,655.0
20.0,78.9,167.5,125.0,185.0,477.5
23.0,92.1,192.5,130.0,245.0,567.5
70.0,72.5,160.5,105.0,177.5,443.0
36.0,82.3,227.5,165.0,235.0,627.5
27.0,74.8,197.5,120.0,232.5,550.0
26.0,80.2,185.0,130.0,232.5,547.5
29.0,83.5,182.5,142.5,235.0,560.0
25.0,92.4,165.0,125.0,205.0,495.0
26.0,84.3,165.0,125.0,200.0,490.0
35.0,101.9,287.5,172.5,317.5,777.5
17.0,65.1,140.0,77.5,175.0,392.5
40.0,56.82,52.5,42.5,75.0,170.0
63.0,70.55,115.0,72.5,130.0,317.5
26.0,63.43,127.5,80.0,170.0,377.5
63.0,70.55,115.0,72.5,130.0,317.5
20.0,85.09,185.0,127.5,187.5,500.0
70.0,64.48,137.5,95.0,167.5,400.0
25.0,90.04,287.5,172.5,287.5,747.5
36.0,92.37,205.0,145.0,240.0,590.0
20.0,85.09,185.0,127.5,187.5,500.0
25.0,112.21,182.5,122.5,205.0,510.0
25.0,90.04,287.5,172.5,287.5,747.5
19.0,73.1,147.5,110.0,190.0,447.5
91.0,68.2,20.0,30.0,40.0,90.0
31.0,51.4,95.0,42.5,110.0,247.5
91.0,68.2,20.0,30.0,40.0,90.0
81.0,63.5,70.0,20.0,90.0,180.0
20.0,82.3,122.5,62.5,132.5,317.5
20.0,115.1,165.0,70.0,192.5,427.5
25.0,137.3,245.0,160.0,290.0,695.0
22.0,55.8,120.0,75.0,165.0,360.0
41.0,82.3,202.5,147.5,217.5,567.5
22.0,55.8,120.0,75.0,165.0,360.0
32.0,82.6,245.0,167.5,280.0,692.5
24.0,81.1,210.0,140.0,250.0,600.0
41.0,82.3,202.5,147.5,217.5,567.5
29.0,82.8,210.0,112.5,207.5,530.0
25.0,79.3,202.5,105.0,217.5,525.0
29.0,87.6,195.0,142.5,232.5,570.0
19.0,115.9,205.0,125.0,255.0,585.0
16.0,118.9,202.5,92.5,190.0,485.0
16.0,118.9,202.5,92.5,190.0,485.0
19.0,115.9,205.0,125.0,255.0,585.0
53.0,71.6,132.5,110.0,177.5,420.0
54.0,92.3,172.5,125.0,232.5,530.0
53.0,71.6,132.5,110.0,177.5,420.0
54.0,92.3,172.5,125.0,232.5,530.0
16.0,88.7,182.5,135.0,205.0,522.5
38.0,103.6,260.0,177.5,300.0,737.5
16.0,88.7,182.5,135.0,205.0,522.5
52.0,55.8,80.0,42.5,127.5,250.0
55.0,81.1,75.0,50.0,105.0,230.0
52.0,55.8,80.0,42.5,127.5,250.0
29.0,75.9,142.5,80.0,157.5,380.0
55.0,81.1,75.0,50.0,105.0,230.0
41.0,56.6,110.0,67.5,150.0,327.5
49.0,110.2,105.0,142.5,212.5,460.0
23.0,104.7,312.5,205.0,345.0,862.5
15.0,68.3,125.0,77.5,140.0,342.5
14.0,84.2,80.0,70.0,110.0,260.0
20.0,63.0,112.5,60.0,137.5,310.0
46.0,83.2,105.0,50.0,137.5,292.5
20.0,63.0,112.5,60.0,137.5,310.0
24.0,65.2,125.0,80.0,140.0,345.0
17.0,56.2,142.5,87.5,155.0,385.0
23.0,102.7,275.0,230.0,287.5,792.5
43.0,92.2,202.5,167.5,225.0,595.0
40.0,90.2,190.0,135.0,210.0,535.0
24.0,81.7,175.0,125.0,202.5,502.5
29.0,90.8,270.0,145.0,295.0,710.0
27.0,92.9,227.5,172.5,250.0,650.0
23.0,104.1,225.0,155.0,222.5,602.5
29.0,102.1,182.5,132.5,215.0,530.0
46.0,117.5,195.0,155.0,245.0,595.0
30.0,137.8,262.5,190.0,285.0,737.5
21.0,126.2,232.5,157.5,282.5,672.5
18.0,88.8,257.5,155.0,295.0,707.5
13.0,55.0,75.0,42.5,95.0,212.5
50.0,112.4,105.0,57.5,120.0,282.5
27.0,67.7,130.0,62.5,137.5,330.0
27.0,82.8,147.5,67.5,152.5,367.5
20.0,92.8,165.0,92.5,190.0,447.5
22.0,99.2,172.5,157.5,257.5,587.5
43.0,65.9,142.5,110.0,167.5,420.0
40.0,79.4,150.0,102.5,182.5,435.0
53.0,117.6,190.0,170.0,222.5,582.5
43.0,65.9,142.5,110.0,167.5,420.0
26.0,73.6,185.0,107.5,232.5,525.0
27.0,78.9,210.0,130.0,230.0,570.0
34.0,82.5,195.0,135.0,227.5,557.5
26.0,88.3,240.0,147.5,265.0,652.5
37.0,90.5,155.0,102.5,202.5,460.0
21.0,72.6,175.0,115.0,215.0,505.0
38.0,82.5,220.0,172.5,277.5,670.0
27.0,90.6,202.5,135.0,255.0,592.5
34.0,102.3,195.0,147.5,227.5,570.0
17.0,80.4,210.0,135.0,240.0,585.0
19.0,73.3,162.5,85.0,175.0,422.5
40.0,113.3,222.5,160.0,227.5,610.0
20.0,82.9,232.5,150.0,227.5,610.0
24.0,92.7,207.5,132.5,220.0,560.0
19.0,122.1,245.0,135.0,260.0,640.0
19.0,122.1,245.0,135.0,260.0,640.0
53.0,120.6,172.5,112.5,155.0,440.0
16.0,69.6,192.5,142.5,217.5,552.5
18.0,75.0,152.5,105.0,190.0,447.5
23.0,73.2,117.5,85.0,127.5,330.0
21.0,122.9,365.0,122.5,335.0,822.5
36.0,73.4,157.5,130.0,216.0,503.5
27.0,88.8,200.0,165.0,230.0,595.0
26.0,86.1,190.0,125.0,227.5,542.5
33.0,95.0,185.0,195.0,272.5,652.5
37.0,121.1,207.5,152.5,245.0,605.0
42.0,89.3,190.0,115.0,255.0,560.0
53.0,120.6,172.5,112.5,155.0,440.0
16.0,74.3,125.0,70.0,145.0,340.0
18.0,55.1,105.0,65.0,150.0,320.0
26.0,64.3,142.5,65.0,147.5,355.0
26.0,62.4,112.5,57.5,137.5,307.5
25.0,66.4,70.0,55.0,115.0,240.0
34.0,74.6,147.5,77.5,186.5,411.5
36.0,80.9,175.0,95.0,205.0,475.0
26.0,87.3,122.5,60.0,140.0,322.5
38.0,122.2,142.5,82.5,167.5,392.5
34.0,98.6,142.5,77.5,147.5,367.5
43.0,81.5,200.0,100.0,197.5,497.5
48.0,58.8,85.0,57.5,145.0,287.5
27.0,56.4,142.5,90.0,160.0,392.5
21.0,74.0,242.5,167.5,245.0,655.0
20.0,72.3,185.0,127.5,210.0,522.5
49.0,81.6,175.0,137.5,197.5,510.0
21.0,74.0,242.5,167.5,245.0,655.0
25.0,81.3,225.0,132.5,237.5,595.0
39.0,92.4,240.0,152.5,262.5,655.0
24.0,84.4,175.0,125.0,240.0,540.0
23.0,55.5,70.0,42.5,97.5,210.0
33.0,104.9,272.5,175.0,267.5,715.0
26.0,102.35,202.5,142.5,260.0,605.0
27.0,95.8,207.5,150.0,222.5,580.0
17.0,84.0,180.0,135.0,205.0,520.0
18.0,80.7,215.0,112.5,217.5,545.0
39.0,62.3,100.0,65.0,150.0,315.0
39.0,62.3,100.0,65.0,150.0,315.0
34.0,73.6,225.0,130.0,260.0,615.0
17.0,63.2,120.0,72.5,167.5,360.0
55.0,59.2,112.5,42.5,125.0,280.0
56.0,71.6,137.5,75.0,165.0,377.5
29.0,52.0,115.0,70.0,160.0,345.0
55.0,59.2,112.5,42.5,125.0,280.0
56.0,71.6,137.5,75.0,165.0,377.5
34.0,63.3,107.5,70.0,142.5,320.0
23.0,77.4,142.5,90.0,185.0,417.5
21.0,105.7,237.5,172.5,295.0,705.0
40.0,116.0,202.5,110.0,247.5,560.0
55.0,104.1,210.0,150.0,215.0,575.0
27.0,72.6,187.5,130.0,220.0,537.5
30.0,70.3,157.5,110.0,255.0,522.5
25.0,67.9,167.5,107.5,227.5,502.5
33.0,79.8,195.0,122.5,230.0,547.5
25.0,82.4,197.5,132.5,197.5,527.5
32.0,81.8,187.5,130.0,205.0,522.5
37.0,81.1,175.0,102.5,230.0,507.5
25.0,82.4,157.5,102.5,205.0,465.0
35.0,92.5,240.0,152.5,302.5,695.0
35.0,92.0,175.0,130.0,187.5,492.5
24.0,103.2,265.0,167.5,260.0,692.5
28.0,95.8,200.0,137.5,217.5,555.0
25.0,102.9,190.0,137.5,225.0,552.5
40.0,82.0,197.5,135.0,207.5,540.0
48.0,89.4,167.5,125.0,205.0,497.5
46.0,100.1,215.0,130.0,240.0,585.0
15.0,57.5,82.5,60.0,142.5,285.0
30.0,82.5,237.5,137.5,285.0,660.0
40.0,82.0,197.5,135.0,207.5,540.0
29.0,90.6,187.5,140.0,245.0,572.5
22.0,112.3,275.0,190.0,265.0,730.0
15.0,57.5,82.5,60.0,142.5,285.0
14.0,82.6,130.0,67.5,170.0,367.5
38.0,81.2,175.0,135.0,212.5,522.5
23.0,62.2,117.5,65.0,155.0,337.5
21.0,91.8,207.5,120.0,280.0,607.5
26.0,87.2,192.5,105.0,210.0,507.5
49.0,62.25,97.5,70.0,142.5,310.0
17.0,46.45,62.5,42.5,72.5,177.5
70.0,81.1,122.5,67.5,150.0,340.0
25.0,99.0,185.0,110.0,247.5,542.5
20.0,91.3,200.0,122.5,222.5,545.0
22.0,104.7,235.0,160.0,160.0,555.0
25.0,73.0,175.0,120.0,230.0,525.0
29.0,74.0,170.0,140.0,202.5,512.5
25.0,79.3,245.0,180.0,270.0,695.0
20.0,91.3,200.0,122.5,222.5,545.0
22.0,104.7,235.0,160.0,160.0,555.0
39.0,56.3,72.5,45.0,147.5,265.0
24.0,62.0,122.5,92.5,162.5,377.5
25.0,68.1,110.0,75.0,142.5,327.5
25.0,83.4,142.5,95.0,182.5,420.0
37.0,62.8,67.5,75.0,105.0,247.5
36.0,69.6,137.5,82.5,145.0,365.0
27.0,63.5,117.5,87.5,150.0,355.0
21.0,124.5,200.0,132.5,232.5,565.0
20.0,91.6,247.5,137.5,280.0,665.0
22.0,119.4,247.5,160.0,245.0,652.5
20.0,91.6,247.5,137.5,280.0,665.0
22.0,119.4,247.5,160.0,245.0,652.5
20.0,61.8,107.5,42.5,132.5,282.5
30.0,69.2,117.5,85.0,162.5,365.0
30.0,69.2,117.5,85.0,162.5,365.0
27.0,54.7,115.0,80.0,145.0,340.0
23.0,91.4,165.0,132.5,230.0,527.5
23.0,91.4,165.0,132.5,230.0,527.5
25.0,95.35,160.0,75.0,175.0,410.0
36.0,64.9,130.0,125.0,192.5,447.5
37.0,58.15,115.0,80.0,135.0,330.0
44.0,67.7,110.0,80.0,137.5,327.5
50.0,82.85,165.0,137.5,182.5,485.0
52.0,144.35,227.5,227.5,227.5,682.5
61.0,73.15,150.0,100.0,205.0,455.0
60.0,88.0,137.5,117.5,210.0,465.0
39.0,88.1,183.7,111.1,224.5,519.3
30.0,71.3,111.1,63.5,167.8,342.4
32.0,73.6,106.6,61.2,138.3,306.1
23.0,77.9,160.0,97.5,187.5,445.0
27.0,66.0,165.0,100.0,195.0,460.0
28.0,64.5,152.5,100.0,182.5,435.0
32.0,91.6,230.0,165.0,260.0,655.0
47.0,91.0,172.5,142.5,210.0,525.0
27.0,66.0,150.0,75.0,185.0,410.0
13.0,70.0,115.0,60.0,132.5,307.5
60.0,81.4,245.0,120.0,282.5,647.5
61.0,95.45,95.0,60.0,122.5,277.5
23.0,57.4,140.0,82.5,160.0,382.5
23.0,110.2,220.0,130.0,275.0,625.0
20.0,114.8,205.0,130.0,240.0,575.0
39.0,118.95,305.0,212.5,320.0,837.5
24.0,67.8,175.0,110.0,182.5,467.5
31.0,82.7,202.5,160.0,265.0,627.5
25.0,81.6,195.0,150.0,240.0,585.0
25.0,87.2,215.0,160.0,282.5,657.5
31.0,87.5,227.5,145.0,245.0,617.5
30.0,84.15,190.0,120.0,227.5,537.5
39.0,118.95,305.0,212.5,320.0,837.5
23.0,116.4,257.5,185.0,300.0,742.5
19.0,73.0,232.5,125.0,230.0,587.5
18.0,73.3,177.5,97.5,182.5,457.5
19.0,71.7,147.5,102.5,192.5,442.5
18.0,83.4,230.0,157.5,235.0,622.5
36.0,54.2,100.0,60.0,125.0,285.0
19.0,70.7,195.0,115.0,237.5,547.5
26.0,84.6,185.0,130.0,212.5,527.5
30.0,102.8,275.0,190.0,285.0,750.0
53.0,90.0,197.5,130.0,215.0,542.5
73.0,73.9,165.0,92.5,182.5,440.0
52.0,133.9,150.0,190.0,200.0,540.0
17.0,74.0,195.0,115.0,185.0,495.0
18.0,81.3,182.5,117.5,205.0,505.0
49.0,91.5,155.0,160.0,227.5,542.5
51.0,65.4,125.0,112.5,160.0,397.5
50.0,89.3,195.0,157.5,215.0,567.5
20.0,75.0,105.0,42.5,110.0,257.5
29.0,82.3,155.0,92.5,215.0,462.5
27.0,72.7,97.5,40.0,100.0,237.5
55.0,91.3,237.5,137.5,250.0,625.0
21.0,62.37,105.0,55.0,110.0,270.0
21.0,62.37,105.0,55.0,110.0,270.0
33.0,83.92,182.5,92.5,205.0,480.0
52.0,102.5,220.0,140.0,250.0,610.0
36.0,82.5,192.5,135.0,217.5,545.0
45.0,104.3,255.0,170.0,300.0,725.0
16.0,153.7,260.0,122.5,275.0,657.5
28.0,74.8,142.5,75.0,145.0,362.5
29.0,96.1,150.0,80.0,157.5,387.5
21.0,74.0,192.5,112.5,207.5,512.5
23.0,75.9,190.0,115.0,200.0,505.0
21.0,92.75,222.5,167.5,275.0,665.0
45.0,73.35,132.5,102.5,177.5,412.5
29.0,62.1,110.0,77.5,182.5,370.0
45.0,73.35,132.5,102.5,177.5,412.5
33.0,82.4,187.5,132.5,237.5,557.5
36.0,92.9,287.5,162.5,295.0,745.0
29.0,87.8,237.5,140.0,240.0,617.5
27.0,103.7,255.0,157.5,295.0,707.5
22.0,82.0,232.5,170.0,280.0,682.5
40.0,89.3,172.5,107.5,227.5,507.5
35.0,111.1,182.5,157.5,227.5,567.5
39.0,125.0,160.0,132.5,200.0,492.5
40.0,89.3,172.5,107.5,227.5,507.5
35.0,92.4,205.0,150.0,197.5,552.5
41.0,89.4,235.0,147.5,250.0,632.5
23.0,61.6,127.5,85.0,167.5,380.0
20.0,90.8,195.0,130.0,222.5,547.5
22.0,89.7,167.5,127.5,200.0,495.0
23.0,136.2,252.5,165.0,275.0,692.5
44.0,108.4,167.5,210.0,172.5,550.0
55.0,80.9,130.0,100.0,147.5,377.5
28.0,102.8,192.5,125.0,255.0,572.5
44.0,108.4,167.5,210.0,172.5,550.0
17.0,64.5,150.0,85.0,182.5,417.5
16.0,76.4,140.0,105.0,185.0,430.0
67.0,70.2,85.0,52.5,120.0,257.5
34.0,51.15,110.0,62.5,132.5,305.0
19.0,65.85,167.5,110.0,227.5,505.0
22.0,72.65,192.5,120.0,215.0,527.5
20.0,92.6,220.0,120.0,275.0,615.0
24.0,97.25,227.5,142.5,275.0,645.0
21.0,126.1,245.0,170.0,250.0,665.0
23.0,86.3,249.5,174.6,281.2,705.3
23.0,103.0,183.7,145.2,226.8,555.7
28.0,114.1,152.0,77.1,188.2,417.3
51.0,93.0,61.2,61.2,61.2,183.7
21.0,56.45,110.0,77.5,145.0,332.5
20.0,56.5,100.0,60.0,122.5,282.5
21.0,55.7,102.5,47.5,122.5,272.5
22.0,59.8,122.5,82.5,165.0,370.0
19.0,61.5,102.5,45.0,117.5,265.0
22.0,60.05,80.0,55.0,92.5,227.5
21.0,68.9,147.5,85.0,190.0,422.5
20.0,72.0,137.5,95.0,160.0,392.5
21.0,70.75,135.0,75.0,160.0,370.0
23.0,67.6,132.5,67.5,155.0,355.0
19.0,71.5,115.0,65.0,152.5,332.5
22.0,71.2,112.5,62.5,132.5,307.5
19.0,82.8,157.5,82.5,200.0,440.0
19.0,81.2,150.0,82.5,152.5,385.0
19.0,75.75,130.0,65.0,172.5,367.5
21.0,81.4,115.0,70.0,127.5,312.5
23.0,140.45,242.5,107.5,220.0,570.0
23.0,106.1,182.5,85.0,192.5,460.0
18.0,93.15,137.5,72.5,172.5,382.5
23.0,58.2,152.5,92.5,195.0,440.0
22.0,63.55,190.0,127.5,227.5,545.0
19.0,65.85,167.5,120.0,235.0,522.5
19.0,61.7,150.0,92.5,172.5,415.0
20.0,73.35,215.0,142.5,252.5,610.0
21.0,73.0,200.0,130.0,278.5,608.5
22.0,69.45,215.0,132.5,240.0,587.5
20.0,73.25,217.5,130.0,215.0,562.5
22.0,71.7,195.0,122.5,200.0,517.5
21.0,73.35,167.5,145.0,200.0,512.5
18.0,82.25,265.0,160.0,307.5,732.5
23.0,81.15,235.0,140.0,295.0,670.0
22.0,81.9,227.5,155.0,275.0,657.5
23.0,82.55,207.5,142.5,227.5,577.5
21.0,80.05,212.5,125.0,227.5,565.0
21.0,81.75,195.0,117.5,230.0,542.5
21.0,82.28,185.0,122.5,227.5,535.0
20.0,91.1,280.0,167.5,305.0,752.5
22.0,90.05,265.0,185.0,277.5,727.5
24.0,91.0,272.5,152.5,287.5,712.5
22.0,91.2,232.5,182.5,257.5,672.5
19.0,92.25,220.0,162.5,267.5,650.0
24.0,89.9,227.5,140.0,280.0,647.5
21.0,92.35,235.0,142.5,270.0,647.5
23.0,92.8,232.5,162.5,245.0,640.0
19.0,91.9,240.0,132.5,265.0,637.5
23.0,92.15,225.0,182.5,227.5,635.0
22.0,90.9,230.0,147.5,237.5,615.0
20.0,92.45,207.5,132.5,227.5,567.5
22.0,87.65,200.0,137.5,220.0,557.5
21.0,92.2,190.0,147.5,217.5,555.0
20.0,89.3,182.5,130.0,210.0,522.5
21.0,101.65,272.5,207.5,307.5,787.5
24.0,101.25,237.5,160.0,282.5,680.0
21.0,102.55,185.0,142.5,242.5,570.0
20.0,96.05,207.5,112.5,247.5,567.5
22.0,103.5,210.0,130.0,227.5,567.5
20.0,118.95,335.0,197.5,280.0,812.5
24.0,118.4,250.0,160.0,310.0,720.0
20.0,112.4,220.0,150.0,237.5,607.5
20.0,176.4,405.0,210.5,315.0,930.5
19.0,149.05,285.0,167.5,295.0,747.5
22.0,128.0,280.0,170.0,282.5,732.5
18.0,151.15,275.0,167.5,290.0,732.5
21.0,133.65,250.0,175.0,272.5,697.5
25.0,161.6,255.0,187.5,245.0,687.5
25.0,80.4,185.0,110.0,220.0,515.0
22.0,88.9,210.0,132.5,255.0,597.5
22.0,102.2,192.5,140.0,237.5,570.0
53.0,96.0,192.5,120.0,227.5,540.0
56.0,117.6,212.5,172.5,215.0,600.0
50.0,145.0,150.0,185.0,150.0,485.0
22.0,88.9,210.0,132.5,255.0,597.5
33.0,100.5,240.0,165.0,260.0,665.0
17.0,107.8,160.0,127.5,225.0,512.5
40.0,51.6,95.0,75.0,147.5,317.5
56.0,67.1,145.0,70.0,187.5,402.5
59.0,72.0,142.5,67.5,142.5,352.5
30.0,115.15,92.5,50.0,100.0,242.5
56.0,82.3,197.5,127.5,222.5,547.5
73.0,96.5,145.0,97.5,177.5,420.0
56.0,82.3,197.5,127.5,222.5,547.5
14.0,115.45,160.0,120.0,197.5,477.5
35.0,56.8,117.5,82.5,152.5,352.5
48.0,100.7,97.5,50.0,142.5,290.0
65.0,82.3,82.5,47.5,112.5,242.5
25.0,69.2,147.5,67.5,175.0,390.0
49.0,115.7,185.0,120.0,202.5,507.5
24.0,52.0,132.5,75.0,155.0,362.5
29.0,73.5,150.0,100.0,182.5,432.5
23.0,88.25,277.5,167.5,320.0,765.0
41.0,192.5,265.0,165.0,265.0,695.0
28.0,83.65,290.0,162.5,285.0,737.5
24.0,101.4,345.0,202.5,365.0,912.5
28.0,103.8,287.5,182.5,290.0,760.0
28.0,174.25,320.0,202.5,320.0,842.5
59.0,61.5,110.0,55.0,127.5,292.5
72.0,74.0,57.5,37.5,105.0,200.0
59.0,61.5,110.0,55.0,127.5,292.5
48.0,146.8,227.5,155.0,215.0,597.5
55.0,128.4,235.0,152.5,257.5,645.0
51.0,122.1,210.0,167.5,260.0,637.5
48.0,64.5,130.0,97.5,160.0,387.5
27.0,81.9,252.5,150.0,272.5,675.0
21.0,80.0,217.5,135.0,260.0,612.5
24.0,98.6,230.0,167.5,275.0,672.5
55.0,128.4,235.0,152.5,257.5,645.0
48.0,146.8,227.5,155.0,215.0,597.5
17.0,80.5,205.0,150.0,220.0,575.0
35.0,98.4,162.5,70.0,182.5,415.0
48.0,80.3,155.0,120.0,197.5,472.5
24.0,77.4,185.0,87.5,185.0,457.5
20.0,91.7,242.5,142.5,280.0,665.0
23.0,100.0,235.0,132.5,275.0,642.5
25.0,89.4,205.0,120.0,265.0,590.0
23.0,116.4,230.0,150.0,260.0,640.0
36.0,138.0,340.0,195.0,275.0,810.0
21.0,91.5,220.0,127.5,220.0,567.5
69.0,112.3,150.0,115.0,185.0,450.0
37.0,55.9,135.0,57.5,145.0,337.5
15.0,47.4,60.0,42.5,82.5,185.0
14.0,36.3,55.0,27.5,75.0,157.5
13.0,58.8,57.5,45.0,82.5,185.0
13.0,84.0,65.0,52.5,80.0,197.5
19.0,51.5,115.0,57.5,132.5,305.0
27.0,64.0,132.5,65.0,167.5,365.0
36.0,71.6,92.5,42.5,132.5,267.5
39.0,65.6,70.0,45.0,87.5,202.5
36.0,83.4,152.5,87.5,205.0,445.0
36.0,98.5,162.5,75.0,165.0,402.5
17.0,61.3,77.5,50.0,122.5,250.0
29.0,64.4,160.0,115.0,210.0,485.0
25.0,93.0,190.0,132.5,227.5,550.0
28.0,91.5,180.0,130.0,212.5,522.5
31.0,101.5,210.0,130.0,207.5,547.5
22.0,76.2,132.5,70.0,152.5,355.0
21.0,62.7,132.5,70.0,142.5,345.0
21.0,59.9,105.0,55.0,140.0,300.0
47.0,71.2,122.5,67.5,132.5,322.5
47.0,71.2,122.5,67.5,132.5,322.5
19.0,71.6,117.5,55.0,120.0,292.5
22.0,76.2,132.5,70.0,152.5,355.0
38.0,90.55,162.5,90.0,152.5,405.0
35.0,61.7,140.0,90.0,160.0,390.0
25.0,62.4,150.0,75.0,157.5,382.5
19.0,71.6,117.5,55.0,120.0,292.5
21.0,92.35,220.0,147.5,242.5,610.0
23.0,91.6,210.0,132.5,245.0,587.5
23.0,87.75,150.0,105.0,200.0,455.0
20.0,73.55,232.5,137.5,255.0,625.0
41.0,89.05,130.0,90.0,180.0,400.0
39.0,73.45,175.0,110.0,235.0,520.0
50.0,103.15,225.0,145.0,222.5,592.5
55.0,80.85,195.0,130.0,225.0,550.0
67.0,91.15,175.0,117.5,207.5,500.0
21.0,92.35,220.0,147.5,242.5,610.0
67.0,91.15,175.0,117.5,207.5,500.0
23.0,87.75,150.0,105.0,200.0,455.0
25.0,104.95,227.5,122.5,257.5,607.5
50.0,103.15,225.0,145.0,222.5,592.5
35.0,119.05,255.0,157.5,275.0,687.5
30.0,118.8,225.0,132.5,270.0,627.5
26.0,111.8,192.5,117.5,227.5,537.5
26.0,61.35,192.5,107.5,210.0,510.0
24.0,65.2,160.0,120.0,192.5,472.5
20.0,73.55,232.5,137.5,255.0,625.0
31.0,83.0,220.0,177.5,240.0,637.5
55.0,80.85,195.0,130.0,225.0,550.0
25.0,82.0,200.0,97.5,210.0,507.5
16.0,60.05,97.5,75.0,137.5,310.0
19.0,91.65,227.5,175.0,277.5,680.0
19.0,82.5,212.5,152.5,230.0,595.0
24.0,69.1,125.0,57.5,172.5,355.0
24.0,69.1,125.0,57.5,172.5,355.0
28.0,90.8,147.5,77.5,165.0,390.0
12.0,56.7,87.5,60.0,100.0,247.5
21.0,72.1,197.5,132.5,230.0,560.0
26.0,92.2,197.5,150.0,220.0,567.5
31.0,103.9,285.0,192.5,265.0,742.5
38.0,117.4,205.0,137.5,235.0,577.5
22.0,55.4,97.5,62.5,110.0,270.0
28.0,69.9,132.5,85.0,152.5,370.0
34.0,81.1,122.5,70.0,142.5,335.0
27.0,64.6,172.5,115.0,197.5,485.0
41.0,56.7,145.0,92.5,165.0,402.5
48.0,79.9,150.0,77.5,182.5,410.0
62.0,71.9,85.0,55.0,122.5,262.5
41.0,56.7,145.0,92.5,165.0,402.5
36.0,62.6,127.5,75.0,162.5,365.0
