Hours Since Oct 2 2012,traffic_volume,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,holiday
10305,4795,274.04,0.25,0,64,Fog,fog,None
10306,3611,274.07,1.02,0,64,Rain,moderate rain,None
10307,3611,274.07,1.02,0,64,Snow,light snow,None
10308,3611,274.07,1.02,0,64,Mist,mist,None
10309,3611,274.07,1.02,0,64,Drizzle,light intensity drizzle,None
10310,2568,274.06,0.76,0,64,Rain,light rain,None
10311,2568,274.06,0.76,0,64,Mist,mist,None
10312,2217,274.08,0.38,0,64,Rain,light rain,None
10313,2217,274.08,0.38,0,64,Drizzle,light intensity drizzle,None
10314,2217,274.08,0.38,0,64,Mist,mist,None
10315,2217,274.08,0.38,0,64,Snow,light snow,None
10316,3175,274.46,0.38,0,64,Rain,light rain,None
10317,3175,274.46,0.38,0,64,Drizzle,light intensity drizzle,None
10318,3175,274.46,0.38,0,64,Mist,mist,None
10319,2137,274.59,0,0,64,Mist,mist,None
10320,2137,274.59,0,0,64,Drizzle,drizzle,None
10321,2137,274.59,0,0,64,Rain,light rain,None
10322,999,274.6,0,0,64,Drizzle,drizzle,None
10323,999,274.6,0,0,64,Mist,mist,None
10324,494,274.21,0,0,64,Mist,mist,None
10325,494,274.21,0,0,64,Drizzle,light intensity drizzle,None
10326,316,274.21,0,0,64,Mist,mist,None
10327,316,274.21,0,0,64,Drizzle,light intensity drizzle,None
10328,272,274.44,0,0,64,Mist,mist,None
10329,272,274.44,0,0,64,Rain,light rain,None
10330,340,274.44,0,0,64,Mist,mist,None
10331,340,274.44,0,0,64,Rain,light rain,None
10332,818,274.44,0,0,64,Mist,mist,None
10333,818,274.44,0,0,64,Rain,light rain,None
10334,2839,274.5,0,0,64,Mist,mist,None
10335,2839,274.5,0,0,64,Drizzle,light intensity drizzle,None
10336,5551,274.56,0,0,64,Mist,mist,None
10337,5551,274.56,0,0,64,Drizzle,light intensity drizzle,None
10338,6020,274.36,0.51,0,64,Rain,light rain,None
10339,6020,274.36,0.51,0,64,Mist,mist,None
10340,6020,274.36,0.51,0,64,Fog,fog,None
10341,6020,274.36,0.51,0,64,Drizzle,drizzle,None
10342,5945,274.44,0,0,64,Mist,mist,None
10343,5945,274.44,0,0,64,Fog,fog,None
10344,5144,274.36,0,0,64,Mist,mist,None
10345,5144,274.36,0,0,64,Fog,fog,None
10346,4524,274.42,0,0,64,Mist,mist,None
10347,4524,274.42,0,0,64,Fog,fog,None
10348,4596,274.42,0.25,0,64,Rain,light rain,None
10349,4596,274.42,0.25,0,64,Mist,mist,None
10350,4596,274.42,0.25,0,64,Fog,fog,None
10351,4760,274.39,0.76,0,90,Rain,light rain,None
10352,4760,274.39,0.76,0,90,Mist,mist,None
10353,4760,274.39,0.76,0,90,Fog,fog,None
10354,4739,274.3,1.27,0,64,Rain,moderate rain,None
10355,4739,274.3,1.27,0,64,Snow,light rain and snow,None
10356,4739,274.3,1.27,0,64,Mist,mist,None
10357,4739,274.3,1.27,0,64,Fog,fog,None
10358,4739,274.3,1.27,0,64,Drizzle,drizzle,None
10359,5133,274,0.68,0,64,Rain,light rain,None
10360,5133,274,0.68,0,64,Snow,light snow,None
10361,5133,274,0.68,0,64,Mist,mist,None
10362,5133,274,0.68,0,64,Fog,fog,None
10363,5133,274,0.68,0,64,Drizzle,drizzle,None
10364,5651,274.32,0.25,0,90,Rain,light rain,None
10365,5651,274.32,0.25,0,90,Snow,light snow,None
10366,5651,274.32,0.25,0,90,Mist,mist,None
10367,6118,274.02,0.25,0,64,Rain,light rain,None
10368,6118,274.02,0.25,0,64,Mist,mist,None
10369,6118,274.02,0.25,0,64,Drizzle,light intensity drizzle,None
10370,5798,273.93,0,0,64,Mist,mist,None
10371,4372,273.93,0,0,64,Clouds,broken clouds,None
10372,3203,274.15,0,0,90,Mist,mist,None
10373,3203,274.15,0,0,90,Snow,light snow,None
10374,3203,274.15,0,0,90,Drizzle,light intensity drizzle,None
10375,2894,274.15,0,0,90,Snow,light snow,None
10376,2894,274.15,0,0,90,Mist,mist,None
10377,2431,274.15,0,0,90,Mist,mist,None
10378,2431,274.15,0,0,90,Snow,light snow,None
10379,1392,273.27,0,0,64,Mist,mist,None
10380,613,272.97,0,0,64,Mist,mist,None
10381,613,272.97,0,0,64,Snow,light snow,None
10382,365,272.26,0,0,64,Snow,light snow,None
10383,275,272.08,0,0,64,Clouds,broken clouds,None
10384,371,272.03,0,0,64,Snow,light snow,None
10385,371,272.03,0,0,64,Mist,mist,None
10386,822,271.85,0,0,90,Snow,snow,None
10387,822,271.85,0,0,90,Mist,mist,None
10388,2744,271.58,0,0,64,Snow,light snow,None
10389,2744,271.58,0,0,64,Mist,mist,None
10390,4540,271.18,0,0,64,Snow,light snow,None
10391,4540,271.18,0,0,64,Mist,mist,None
10392,4025,271.3,0,0,64,Snow,light snow,None
10393,4025,271.3,0,0,64,Mist,mist,None
10394,4173,271.3,1.52,0,64,Rain,moderate rain,None
10395,4173,271.3,1.52,0,64,Snow,light snow,None
10396,4173,271.3,1.52,0,64,Mist,mist,None
10397,3876,271.53,1.27,0,90,Rain,moderate rain,None
10398,3876,271.53,1.27,0,90,Snow,light snow,None
10399,3876,271.53,1.27,0,90,Mist,mist,None
10400,3869,271.45,1.52,0,90,Rain,moderate rain,None
10401,3869,271.45,1.52,0,90,Mist,mist,None
10402,3869,271.45,1.52,0,90,Snow,snow,None
10403,3869,271.45,1.52,0,90,Fog,fog,None
10404,3519,271.6,0.51,0,64,Rain,light rain,None
10405,3519,271.6,0.51,0,64,Snow,light snow,None
10406,3519,271.6,0.51,0,64,Mist,mist,None
10407,3556,271.42,0,0,64,Snow,light snow,None
10408,3556,271.42,0,0,64,Mist,mist,None
10409,3880,271.45,0,0,64,Snow,light snow,None
10410,3880,271.45,0,0,64,Mist,mist,None
10411,4007,271.3,0,0,64,Snow,snow,None
10412,4007,271.3,0,0,64,Mist,mist,None
10413,4409,271.44,0,0,64,Snow,snow,None
10414,4409,271.44,0,0,64,Mist,mist,None
10415,4315,271.5,0,0,90,Snow,snow,None
10416,4315,271.5,0,0,90,Mist,mist,None
10417,4315,271.5,0,0,90,Fog,fog,None
10418,4132,271.12,0.25,0,64,Rain,light rain,None
10419,4132,271.12,0.25,0,64,Snow,snow,None
10420,4132,271.12,0.25,0,64,Mist,mist,None
10421,3126,270.88,0.25,0,64,Rain,light rain,None
10422,3126,270.88,0.25,0,64,Snow,light snow,None
10423,2316,269.95,0,0,90,Clouds,overcast clouds,None
10424,1953,268.61,0,0,90,Clouds,overcast clouds,None
10425,1725,268.01,0,0,64,Clouds,broken clouds,None
10426,1460,265.78,0,0,64,Clouds,broken clouds,None
10427,892,264.46,0,0,64,Snow,light snow,None
10428,508,262.96,0,0,64,Snow,light snow,None
10429,326,261.62,0,0,64,Snow,light snow,None
10430,273,260.58,0,0,90,Clouds,overcast clouds,None
10431,369,260.02,0,0,64,Clouds,broken clouds,None
10432,835,259.26,0,0,64,Clouds,broken clouds,None
10433,2628,259.36,0,0,64,Clouds,broken clouds,None
10434,5075,259.12,0,0,64,Clouds,broken clouds,None
10435,5630,258.37,0,0,64,Haze,haze,None
10436,5417,258.03,0,0,64,Clouds,broken clouds,None
10437,5117,257.72,0,0,64,Snow,light snow,None
10438,4179,257.95,0,0,20,Snow,light snow,None
10439,4410,258.55,0,0,64,Snow,light snow,None
10440,4752,259.08,0,0,40,Snow,light snow,None
10441,4766,259.45,0,0,64,Haze,haze,None
10442,5139,259.53,0,0,64,Clouds,broken clouds,None
10443,5582,259.37,0,0,64,Clouds,broken clouds,None
10444,5792,258.83,0,0,64,Clouds,broken clouds,None
10445,5075,257.18,0,0,64,Clouds,broken clouds,None
10446,3172,256.72,0,0,64,Clouds,broken clouds,None
10447,2769,256.24,0,0,64,Clouds,broken clouds,None
10448,3504,255.95,0,0,64,Clouds,broken clouds,None
10449,3496,255.61,0,0,1,Clear,sky is clear,None
10450,637,254.19,0,0,1,Clear,sky is clear,None
10451,374,253.13,0,0,1,Clear,sky is clear,None
10452,305,252.89,0,0,1,Clear,sky is clear,None
10453,377,252.63,0,0,1,Clear,sky is clear,None
10454,770,251.63,0,0,1,Clear,sky is clear,None
10455,2538,251.94,0,0,1,Clear,sky is clear,None
10456,5280,251.74,0,0,1,Clear,sky is clear,None
10457,5995,250.81,0,0,1,Snow,light snow,None
10458,5686,251.88,0,0,5,Snow,light snow,None
10459,5686,251.88,0,0,5,Mist,mist,None
10460,4892,252.91,0,0,1,Haze,haze,None
10461,4811,254.81,0,0,64,Clouds,broken clouds,None
10462,5000,255.78,0,0,5,Clear,sky is clear,None
10463,5237,256.53,0,0,5,Clear,sky is clear,None
10464,5411,256.84,0,0,64,Clouds,broken clouds,None
10465,5661,256.97,0,0,64,Clouds,broken clouds,None
10466,6058,255.08,0,0,1,Clear,sky is clear,None
10467,5672,254.44,0,0,64,Clouds,broken clouds,None
10468,4754,252.8,0,0,1,Clear,sky is clear,None
10469,3309,252.15,0,0,1,Clear,sky is clear,None
10470,2729,251.15,0,0,1,Clear,sky is clear,None
10471,2821,251.14,0,0,1,Clear,sky is clear,None
10472,2394,251.14,0,0,1,Clear,sky is clear,None
10473,1589,250.63,0,0,1,Clear,sky is clear,None
10474,1073,249.88,0,0,1,Clear,sky is clear,None
10475,660,249.63,0,0,1,Clear,sky is clear,None
10476,432,249.13,0,0,1,Clear,sky is clear,None
10477,317,248.89,0,0,1,Clear,sky is clear,None
10478,364,248.63,0,0,1,Clear,sky is clear,None
10479,742,249.63,0,0,75,Clouds,broken clouds,None
10480,1193,248.73,0,0,75,Clouds,broken clouds,None
10481,2003,248.12,0,0,75,Clouds,broken clouds,None
10482,2754,248.16,0,0,1,Clear,sky is clear,None
10483,3520,249.83,0,0,1,Clear,sky is clear,None
10484,3636,251.83,0,0,1,Clear,sky is clear,None
10485,4737,254.25,0,0,64,Clouds,broken clouds,None
10486,4672,254.63,0,0,64,Clouds,broken clouds,None
10487,4704,255.46,0,0,5,Clear,sky is clear,None
10488,4839,255.1,0,0,40,Clouds,scattered clouds,None
10489,4806,253.46,0,0,40,Clouds,scattered clouds,None
10490,4893,252.46,0,0,1,Clear,sky is clear,None
10491,3101,252.14,0,0,1,Clear,sky is clear,None
10492,2342,250.11,0,0,1,Clear,sky is clear,None
10493,2450,250.36,0,0,1,Clear,sky is clear,None
10494,3318,250.12,0,0,1,Clear,sky is clear,None
10495,1716,251.48,0,0,1,Clear,sky is clear,None
10496,1122,250.61,0,0,1,Clear,sky is clear,None
10497,688,251.35,0,0,1,Clear,sky is clear,None
10498,541,252.97,0,0,40,Clouds,scattered clouds,None
10499,271,255.18,0,0,64,Snow,light snow,None
10500,425,255.57,0,0,64,Snow,light snow,None
10501,797,255.94,0,0,64,Snow,light snow,None
10502,797,255.94,0,0,64,Mist,mist,None
10503,981,256.21,0,0,64,Snow,light snow,None
10504,981,256.21,0,0,64,Mist,mist,None
10505,1539,256.92,0.25,0,64,Rain,light rain,None
10506,1539,256.92,0.25,0,64,Snow,light snow,None
10507,1539,256.92,0.25,0,64,Mist,mist,None
10508,2087,257.35,0.25,0,90,Rain,light rain,None
10509,2087,257.35,0.25,0,90,Snow,light snow,None
10510,2087,257.35,0.25,0,90,Mist,mist,None
10511,2663,258.05,0.25,0,64,Rain,light rain,None
10512,2663,258.05,0.25,0,64,Snow,light snow,None
10513,2663,258.05,0.25,0,64,Mist,mist,None
10514,2820,259.37,0,0,64,Snow,light snow,None
10515,3313,260.17,1.02,0,90,Rain,moderate rain,None
10516,3313,260.17,1.02,0,90,Snow,light snow,None
10517,3453,260.88,0,0,64,Snow,light snow,None
10518,3303,261.27,0,0,64,Snow,light snow,None
10519,3344,261.72,0,0,90,Snow,light snow,None
10520,3363,261.59,0,0,64,Snow,light snow,None
10521,3257,260.34,0.25,0,64,Rain,light rain,None
10522,3257,260.34,0.25,0,64,Snow,light snow,None
10523,3033,260.85,0,0,64,Snow,light snow,None
10524,2926,260.5,0.25,0,64,Rain,light rain,None
10525,2926,260.5,0.25,0,64,Snow,light snow,None
10526,2926,260.5,0.25,0,64,Mist,mist,None
10527,1744,260.69,0,0,90,Snow,light snow,None
10528,1744,260.69,0,0,90,Mist,mist,None
10529,1390,260.79,0.25,0,64,Rain,light rain,None
10530,1390,260.79,0.25,0,64,Snow,light snow,None
10531,1390,260.79,0.25,0,64,Mist,mist,None
10532,840,260.69,0,0,64,Snow,light snow,None
10533,840,260.69,0,0,64,Mist,mist,None
10534,471,260.81,0,0,90,Snow,light snow,None
10535,471,260.81,0,0,90,Mist,mist,None
10536,291,260.53,0,0,90,Snow,light snow,None
10537,291,260.53,0,0,90,Mist,mist,None
10538,231,259.15,0,0,64,Snow,light snow,None
10539,231,259.15,0,0,64,Mist,mist,None
10540,307,259.09,0,0,64,Snow,light snow,None
10541,307,259.09,0,0,64,Mist,mist,None
10542,807,258.05,0,0,64,Mist,mist,None
10543,807,258.05,0,0,64,Snow,light snow,None
10544,2596,256.47,0,0,64,Clouds,broken clouds,None
10545,4817,256.15,0,0,90,Haze,haze,None
10546,5158,254.19,0,0,40,Haze,haze,None
10547,4719,252.62,0,0,40,Snow,light snow,None
10548,4177,254.14,0,0,40,Snow,light snow,None
10549,4143,254.8,0,0,40,Snow,light snow,None
10550,4597,255.04,0,0,64,Clouds,broken clouds,None
10551,4849,255.44,0,0,64,Clouds,broken clouds,None
10552,5356,255.2,0,0,64,Clouds,broken clouds,None
10553,5808,254.15,0,0,64,Clouds,broken clouds,None
10554,5670,252.8,0,0,64,Clouds,broken clouds,None
10555,3933,252.13,0,0,64,Clouds,broken clouds,None
10556,2863,252.8,0,0,64,Clouds,broken clouds,None
10557,2318,253.36,0,0,5,Clear,sky is clear,None
10558,1960,253.64,0,0,75,Clouds,broken clouds,None
10559,1008,255.94,0,0,64,Snow,light snow,None
10560,276,256.98,0,0,64,Snow,light snow,None
10561,257,257.86,0,0,64,Snow,light snow,None
10562,257,257.86,0,0,64,Mist,mist,None
10563,362,259.4,0,0,90,Snow,snow,None
10564,362,259.4,0,0,90,Mist,mist,None
10565,791,260.24,0,0,64,Snow,snow,None
10566,791,260.24,0,0,64,Mist,mist,None
10567,2627,260.59,0,0,64,Snow,snow,None
10568,2627,260.59,0,0,64,Mist,mist,None
10569,4822,259.3,0,0,64,Snow,light snow,None
10570,4822,259.3,0,0,64,Mist,mist,None
10571,4822,259.3,0,0,64,Haze,haze,None
10572,4738,257.34,0,0,64,Clouds,broken clouds,None
10573,4642,256.06,0,0,64,Clouds,broken clouds,None
10574,5216,255.37,0,0,64,Clouds,broken clouds,None
10575,4681,255.99,0,0,64,Clouds,broken clouds,None
10576,4494,256.82,0,0,64,Clouds,broken clouds,None
10577,4481,257.28,0,0,64,Snow,light snow,None
10578,4699,258.15,0,0,64,Clouds,broken clouds,None
10579,5084,258.76,0,0,64,Clouds,broken clouds,None
10580,5540,258.93,0,0,64,Clouds,broken clouds,None
10581,6014,258.67,0,0,64,Clouds,broken clouds,None
10582,5754,258.69,0,0,64,Clouds,broken clouds,None
10583,3326,258.96,0,0,64,Clouds,broken clouds,None
10584,2572,259.66,0,0,64,Snow,light snow,None
10585,2131,260.79,0,0,64,Clouds,broken clouds,None
10586,1835,260.47,0,0,64,Snow,light snow,None
10587,2645,259.56,0,0,64,Clouds,broken clouds,None
10588,709,257.91,0,0,64,Clouds,broken clouds,None
10589,370,253.98,0,0,1,Clear,sky is clear,None
10590,292,252.88,0,0,1,Clear,sky is clear,None
10591,353,252.14,0,0,1,Clear,sky is clear,None
10592,805,251.14,0,0,1,Clear,sky is clear,None
10593,2706,250.63,0,0,1,Clear,sky is clear,None
10594,5482,250.39,0,0,1,Clear,sky is clear,None
10595,5339,249.15,0,0,64,Clouds,broken clouds,None
10596,4887,250.83,0,0,64,Clouds,broken clouds,None
10597,4431,253.09,0,0,64,Clouds,broken clouds,None
10598,4726,255.08,0,0,64,Clouds,broken clouds,None
10599,4662,255.59,0,0,64,Clouds,broken clouds,None
10600,5231,255.57,0,0,5,Clear,sky is clear,None
10601,5634,255.7,0,0,64,Clouds,broken clouds,None
10602,6274,253.55,0,0,64,Clouds,broken clouds,None
10603,5700,252.48,0,0,64,Clouds,broken clouds,None
10604,4329,252.15,0,0,64,Clouds,broken clouds,None
10605,3112,252.37,0,0,75,Clouds,broken clouds,None
10606,2769,253.39,0,0,90,Clouds,overcast clouds,None
10607,2366,254.4,0,0,90,Clouds,overcast clouds,None
10608,1025,255.11,0,0,64,Haze,haze,None
10609,532,255.56,0,0,64,Snow,light snow,None
10610,364,256.18,0,0,64,Snow,light snow,None
10611,256,257.13,0,0,64,Snow,light snow,None
10612,350,257.64,0,0,64,Clouds,broken clouds,None
10613,795,257.18,0,0,64,Clouds,broken clouds,None
10614,2761,257.22,0,0,64,Clouds,broken clouds,None
10615,5366,257.77,0,0,64,Clouds,broken clouds,None
10616,5790,258.1,0,0,64,Clouds,broken clouds,None
10617,5759,258.92,0,0,64,Clouds,broken clouds,None
10618,5049,257.44,0,0,64,Clouds,broken clouds,None
10619,4573,260.41,0,0,64,Clouds,broken clouds,None
10620,4841,261.66,0,0,64,Clouds,broken clouds,None
10621,4974,263.15,0,0,64,Clouds,broken clouds,None
10622,5048,264.39,0,0,75,Clouds,broken clouds,None
10623,5398,263.83,0,0,64,Clouds,broken clouds,None
10624,5990,264.48,0,0,64,Clouds,broken clouds,None
10625,6094,264.48,0,0,64,Clouds,broken clouds,None
10626,5814,263.82,0,0,64,Clouds,broken clouds,None
10627,4532,264.62,0,0,90,Clouds,overcast clouds,None
10628,3211,264.15,0,0,64,Clouds,broken clouds,None
10629,2829,264.62,0,0,90,Clouds,overcast clouds,None
10630,2892,264.14,0,0,90,Clouds,overcast clouds,None
10631,2020,263.15,0,0,90,Clouds,overcast clouds,None
10632,1153,263.15,0,0,90,Clouds,overcast clouds,None
10633,627,263.43,0,0,64,Clouds,broken clouds,None
10634,359,263.32,0,0,90,Clouds,overcast clouds,None
10635,296,263.76,0,0,90,Clouds,overcast clouds,None
10636,436,263.32,0,0,90,Clouds,overcast clouds,None
10637,773,262.94,0,0,75,Clouds,broken clouds,None
10638,2559,262.74,0,0,90,Clouds,overcast clouds,None
10639,5405,262.54,0,0,90,Clouds,overcast clouds,None
10640,6261,262.15,0,0,64,Clouds,broken clouds,None
10641,5597,261.13,0,0,64,Clouds,broken clouds,None
10642,4917,261.67,0,0,64,Clouds,broken clouds,None
10643,4672,262.54,0,0,90,Clouds,overcast clouds,None
10644,5073,261.87,0,0,90,Snow,light snow,None
10645,5270,261.46,0,0,64,Clouds,broken clouds,None
10646,5339,261.67,0,0,64,Clouds,broken clouds,None
10647,5486,261.39,0,0,90,Snow,light snow,None
10648,6049,261.6,0,0,90,Snow,light snow,None
10649,6314,260.8,0,0,64,Clouds,broken clouds,None
10650,5683,261.37,0,0,90,Clouds,overcast clouds,None
10651,4464,261.13,0,0,64,Clouds,broken clouds,None
10652,3470,260.88,0,0,64,Clouds,broken clouds,None
10653,2730,261.13,0,0,90,Snow,light snow,None
10654,2957,261.14,0,0,90,Snow,light snow,None
10655,2627,261.15,0,0,90,Snow,light snow,None
10656,2627,261.15,0,0,90,Mist,mist,None
10657,1664,260.64,0,0,90,Snow,light snow,None
10658,1664,260.64,0,0,90,Haze,haze,None
10659,1144,260.65,0,0,90,Snow,light snow,None
10660,1144,260.65,0,0,90,Mist,mist,None
10661,681,260.57,0,0,90,Snow,light snow,None
10662,681,260.57,0,0,90,Mist,mist,None
10663,506,260.48,0,0,90,Snow,light snow,None
10664,365,260.86,0,0,90,Snow,light snow,None
10665,432,260.86,0,0,90,Snow,light snow,None
10666,432,260.86,0,0,90,Mist,mist,None
10667,804,260.57,0,0,90,Snow,light snow,None
10668,804,260.57,0,0,90,Mist,mist,None
10669,1218,260.15,0,0,90,Snow,light snow,None
10670,1868,260.39,0,0,90,Snow,light snow,None
10671,1868,260.39,0,0,90,Mist,mist,None
10672,2611,260.14,0,0,90,Snow,light snow,None
10673,3341,260.34,0,0,90,Snow,light snow,None
10674,3485,261.14,0,0,75,Snow,light snow,None
10675,4001,262,0,0,40,Snow,light snow,None
10676,4395,262.52,0,0,90,Snow,light snow,None
10677,4825,262.15,0,0,64,Snow,light snow,None
10678,4687,262.14,0,0,64,Snow,light snow,None
10679,4441,261.91,0,0,64,Snow,light snow,None
10680,4756,261.13,0,0,90,Snow,light snow,None
10681,4670,260.81,0,0,90,Snow,light snow,None
10682,3878,259.83,0,0,90,Snow,light snow,None
10683,3179,258.54,0,0,90,Snow,light snow,None
10684,2566,257.31,0,0,90,Clouds,overcast clouds,None
10685,2934,256.95,0,0,1,Clear,sky is clear,None
10686,2981,255.39,0,0,1,Clear,sky is clear,None
10687,1831,254.38,0,0,1,Clear,sky is clear,None
10688,1187,254.14,0,0,1,Clear,sky is clear,None
10689,774,254.39,0,0,75,Clouds,broken clouds,None
10690,509,254.39,0,0,75,Clouds,broken clouds,None
10691,329,254.65,0,0,90,Clouds,overcast clouds,None
10692,270,254.9,0,0,90,Clouds,overcast clouds,None
10693,490,255.15,0,0,90,Clouds,overcast clouds,None
10694,798,255.39,0,0,90,Clouds,overcast clouds,None
10695,1118,254.12,0,0,75,Clouds,broken clouds,None
10696,1867,254.38,0,0,75,Clouds,broken clouds,None
10697,2788,254.11,0,0,64,Clouds,broken clouds,None
10698,3851,254.11,0,0,64,Clouds,broken clouds,None
10699,3970,254.8,0,0,64,Clouds,broken clouds,None
10700,3728,255.13,0,0,64,Clouds,broken clouds,None
10701,3888,255.8,0,0,64,Clouds,broken clouds,None
10702,3937,255.8,0,0,64,Clouds,broken clouds,None
10703,4322,254.8,0,0,64,Clouds,broken clouds,None
10704,4274,253.78,0,0,64,Clouds,broken clouds,None
10705,3746,253.76,0,0,64,Clouds,broken clouds,None
10706,3301,254.46,0,0,64,Clouds,broken clouds,None
10707,2804,253.76,0,0,64,Clouds,broken clouds,None
10708,2245,254.11,0,0,90,Clouds,overcast clouds,None
10709,1879,253.86,0,0,75,Clouds,broken clouds,None
10710,1481,254.89,0,0,90,Clouds,overcast clouds,None
10711,890,255.14,0,0,90,Clouds,overcast clouds,None
10712,442,255.64,0,0,90,Clouds,overcast clouds,None
10713,277,255.89,0,0,90,Clouds,overcast clouds,None
10714,231,255.89,0,0,90,Clouds,overcast clouds,None
10715,338,256.39,0,0,90,Snow,light snow,None
10716,803,256.89,0,0,90,Snow,light snow,None
10717,2726,257.14,0,0,90,Clouds,overcast clouds,None
10718,5626,257.32,0,0,90,Clouds,overcast clouds,None
10719,4795,257.39,0,0,64,Snow,light snow,None
10720,3799,257.72,0,0,64,Snow,heavy snow,None
10721,3567,258.38,0.51,0,64,Rain,light rain,None
10722,3567,258.38,0.51,0,64,Snow,heavy snow,None
10723,3567,258.38,0.51,0,64,Mist,mist,None
10724,3567,258.38,0.51,0,64,Fog,fog,None
10725,3567,258.38,0.51,0,64,Haze,haze,None
10726,3916,260.63,0.38,0,64,Rain,light rain,None
10727,3916,260.63,0.38,0,64,Snow,light snow,None
10728,3914,261.08,0.25,0,90,Rain,light rain,None
10729,3914,261.08,0.25,0,90,Snow,light snow,None
10730,4614,263.45,0,0,64,Clouds,broken clouds,None
10731,5109,263.76,0,0,64,Clouds,broken clouds,None
10732,5319,264.36,0,0,64,Clouds,broken clouds,None
10733,3809,263.13,0,0,64,Clouds,broken clouds,None
10734,2755,262.65,18.8,0,64,Rain,very heavy rain,None
10735,2353,262.89,0,0,5,Clear,sky is clear,None
10736,1528,263.11,0,0,64,Mist,mist,None
10737,1036,265.01,0,0,64,Mist,mist,None
10738,544,266.69,0,0,64,Clouds,broken clouds,None
10739,339,269.31,0,0,64,Snow,light snow,None
10740,286,271.23,0,0,64,Clouds,broken clouds,None
10741,365,272.01,0,0,64,Clouds,broken clouds,None
10742,842,272.49,0,0,64,Clouds,broken clouds,None
10743,2710,271.95,0,0,64,Clouds,broken clouds,None
10744,5273,271.44,0,0,64,Clouds,broken clouds,None
10745,5463,270.4,0,0,64,Clouds,broken clouds,None
10746,5403,270.2,0.25,0,64,Rain,light rain,None
10747,4487,270.59,0,0,64,Clouds,broken clouds,None
10748,4612,270.69,0,0,64,Clouds,broken clouds,None
10749,4703,270.73,0,0,64,Snow,light snow,None
10750,4941,270.08,0,0,64,Haze,haze,None
10751,4941,270.08,0,0,64,Snow,light snow,None
10752,5263,269.35,0,0,64,Clouds,broken clouds,None
